Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","032","Argentina","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.1269","E","Estimated value"
"EI","Emissions intensities","032","Argentina","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","245.3381","E","Estimated value"
"EI","Emissions intensities","032","Argentina","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","1934000","A","Official figure"
"EI","Emissions intensities","032","Argentina","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.3582","E","Estimated value"
"EI","Emissions intensities","032","Argentina","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","227.6873","E","Estimated value"
"EI","Emissions intensities","032","Argentina","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","635580","T","Unofficial figure"
"EI","Emissions intensities","032","Argentina","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","2.2483","E","Estimated value"
"EI","Emissions intensities","032","Argentina","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","993.8131","E","Estimated value"
"EI","Emissions intensities","032","Argentina","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","442025","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.3484","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","193.8627","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","556405","E","Estimated value"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","8.465","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","499.4325","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","59000","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.9678","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","617.522","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","638100","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","41.9013","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","1.9694","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","47","I","Imputed value"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","1.2436","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","5.0988","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","4100","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","4.8506","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","43.8204","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","9034","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","1.7707","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","103.0544","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","58200","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.6809","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","5.9921","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","8800","A","Official figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.3833","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","13.4172","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","35000","T","Unofficial figure"
"EI","Emissions intensities","051","Armenia","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","2.0258","E","Estimated value"
"EI","Emissions intensities","051","Armenia","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","32.8183","E","Estimated value"
"EI","Emissions intensities","051","Armenia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","16200","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.2182","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","8176.6368","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","37470465","E","Estimated value"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.8859","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","725.7659","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","0113","Rice","2014","2014","tonnes","819276","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","24.9754","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","64814.8295","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","2595149","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.6941","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","6622.9973","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","9542000","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","28.6367","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","942.52","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","32913","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","35.323","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","25453.7572","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","720600","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.2592","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","285.8667","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","1103069","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.3436","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","79.607","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","231686","A","Official figure"
"EI","Emissions intensities","036","Australia","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","3.2135","E","Estimated value"
"EI","Emissions intensities","036","Australia","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","1163.9014","E","Estimated value"
"EI","Emissions intensities","036","Australia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","362192","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1413","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","756.1379","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","5351107","E","Estimated value"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","13.9687","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","3117.7248","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","223193","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.7143","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","2495.5386","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","3493861","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","14.9539","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","10.3033","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","689","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","0.3972","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","7.8658","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","19804","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","15.0479","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","107.3219","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","7132","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","0.7443","E","Estimated value"
"EI","Emissions intensities","040","Austria","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","8.3533","E","Estimated value"
"EI","Emissions intensities","040","Austria","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","11223","A","Official figure"
"EI","Emissions intensities","040","Austria","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.3059","E","Estimated value"
